PERMX 
	 2.9394 	 0.6102 	 1.2180 	 7.7105 	 0.3697 	 0.3716 
	 0.4411 	 1.9226 	 10.3072 	 0.6833 	 0.8225 	 0.3205 
	 1.5407 	 3.6748 	 0.4376 	 1.4363 	 7.3163 	 2.1036 
	 4.0205 	 6.5527 	 0.7166 	 0.1830 	 0.8792 	 3.2089 
	 3.2427 	 0.6427 	 2.8155 	 5.6658 	 1.1355 	 0.4283 
	 0.6055 	 0.6206 	 1.0208 	 0.1302 	 0.4121 	 1.7555 
	 2.1419 	 22.8840 	 14.0014 	 50.6660 	 437.1370 	 32.0401 
	 15.6065 	 50.9577 	 23.9628 	 3.7325 	 8.4616 	 6.6507 
	 11.7361 	 18.1869 	 12.4745 	 0.9497 	 3.0443 	 0.5617 
	 0.1670 	 0.7213 	 1.1833 	 11.5499 	 0.4814 	 1.3609 
	 1.9150 	 8.5306 	 0.0718 	 4.5155 	 1.4980 	 17.3453 
	 8.2811 	 0.7590 	 7.1678 	 6.6623 	 0.6212 	 1.7729 
	 0.0889 	 0.1755 	 0.4246 	 0.6400 	 5.1529 	 7.4091 
	 5.0072 	 2.4862 	 1.5021 	 0.3880 	 1.6794 	 0.8787 
	 3.7116 	 5.8675 	 0.6768 	 0.7300 	 6.4135 	 3.0239 
	 1.8107 	 6.8418 	 1.5671 	 0.2560 	 0.6766 	 0.7222 
	 1.5226 	 0.7422 	 9.3826 	 2.3149 	 64.5711 	 395.7525 
	 18.6714 	 17.0285 	 120.8881 	 19.2142 	 9.2873 	 17.4894 
	 3.0329 	 1.6194 	 2.5150 	 3.0256 	 13.3484 	 7.0906 
	 0.0980 	 0.6172 	 0.9369 	 6.3029 	 3.1524 	 0.4202 
	 0.6359 	 8.2382 	 2.3338 	 0.0761 	 3.3593 	 10.6996 
	 17.5971 	 1.5559 	 0.5367 	 0.8252 	 1.2728 	 0.3444 
	 0.5187 	 0.2067 	 0.7651 	 0.1565 	 1.0463 	 4.7558 
	 12.3607 	 1.0653 	 1.9972 	 1.8594 	 2.1360 	 2.5291 
	 1.9245 	 0.6867 	 3.2844 	 1.0477 	 1.5143 	 2.1829 
	 1.2363 	 0.9005 	 2.7772 	 2.6771 	 0.3266 	 2.6730 
	 4.9165 	 1.1089 	 0.8580 	 3.7806 	 3.2576 	 18.0197 
	 27.9740 	 25.3883 	 14.0578 	 13.0493 	 17.7032 	 14.6319 
	 1.4544 	 1.5785 	 0.9210 	 2.8729 	 1.5296 	 3.6131 
	 9.6702 	 3.2043 	 0.3718 	 5.5388 	 2.0618 	 2.6842 
	 0.6944 	 0.4987 	 0.9723 	 1.3047 	 0.2150 	 0.2297 
	 28.1150 	 29.8938 	 0.5576 	 0.0855 	 1.4745 	 0.2819 
	 3.0417 	 0.4784 	 0.1886 	 0.0511 	 0.0747 	 0.7937 
	 57.6856 	 8.0587 	 1.9778 	 1.4191 	 2.3763 	 10.5685 
	 1.8330 	 3.3305 	 0.6495 	 2.5549 	 2.2671 	 3.5334 
	 0.6672 	 0.3058 	 0.3558 	 6.4782 	 8.9729 	 0.6780 
	 1.5102 	 6.1549 	 2.2673 	 0.8226 	 143.9928 	 2.2962 
	 9.7418 	 7.0605 	 7.2012 	 29.2828 	 206.2846 	 6.0007 
	 0.7460 	 0.2032 	 0.8001 	 4.3499 	 1.8808 	 0.5759 
	 1.8398 	 11.1247 	 0.7516 	 0.1718 	 2.0967 	 1.1724 
	 1.9951 	 1.4317 	 1.1740 	 0.6251 	 0.3282 	 0.2540 
	 0.4749 	 2.0855 	 3.6109 	 0.7985 	 0.1368 	 1.0275 
	 0.2104 	 0.4027 	 0.5240 	 0.2479 	 0.1651 	 1.7716 
	 8.8157 	 31.3673 	 7.5535 	 2.5954 	 19.5935 	 1.2918 
	 3.5757 	 1.2002 	 0.6079 	 0.6126 	 0.5239 	 2.3194 
	 0.7866 	 1.6470 	 0.5672 	 0.4251 	 6.9025 	 4.8893 
	 2.1758 	 3.0127 	 15.2868 	 4.3158 	 1.2895 	 21.8203 
	 1.4440 	 8.0090 	 6.2361 	 0.9524 	 29.6247 	 53.9177 
	 7.1603 	 0.2774 	 0.7704 	 0.5968 	 2.6615 	 1.7509 
	 3.2343 	 2.6904 	 0.1499 	 0.7167 	 0.8669 	 5.2844 
	 0.9822 	 6.6576 	 6.6536 	 2.2680 	 1.6688 	 1.6156 
	 0.2801 	 1.3119 	 3.4588 	 2.9454 	 2.8601 	 0.0702 
	 0.2606 	 0.1436 	 0.3527 	 1.4449 	 0.1912 	 0.0805 
	 8.8976 	 10.0441 	 29.2325 	 19.4811 	 10.8519 	 14.6994 
	 2.0924 	 8.2127 	 0.1572 	 0.1114 	 0.8222 	 0.6890 
	 1.4968 	 3.7117 	 0.4124 	 0.2739 	 0.1438 	 1.2622 
	 1.5611 	 2.0734 	 8.1076 	 1.5690 	 13.1907 	 1.6530 
	 5.6971 	 1.2897 	 10.7979 	 3.4031 	 21.2807 	 161.0605 
	 42.4961 	 4.6722 	 0.6782 	 0.6147 	 0.5401 	 1.6689 
	 3.0627 	 1.3273 	 1.0646 	 0.1220 	 0.8876 	 0.5176 
	 1.3441 	 0.3203 	 2.1939 	 4.4930 	 8.0562 	 0.5281 
	 1.0855 	 0.3015 	 1.4868 	 4.6625 	 3.5282 	 0.5941 
	 1.4820 	 0.8357 	 0.2458 	 0.4743 	 0.1744 	 0.3340 
	 0.1381 	 2.1828 	 10.5336 	 5.0096 	 6.5987 	 4.9539 
	 1.0344 	 2.0377 	 2.5012 	 0.5315 	 0.1842 	 0.3825 
	 3.9845 	 0.9405 	 0.7464 	 0.0447 	 0.2075 	 0.1415 
	 0.4229 	 2.2968 	 1.7065 	 6.0759 	 4.3312 	 1.6591 
	 4.9497 	 11.5028 	 8.9408 	 4.5425 	 5.0940 	 22.9310 
	 68.6824 	 5.6203 	 18.0339 	 2.0256 	 1.3115 	 0.2160 
	 14.4626 	 2.1453 	 2.4402 	 1.1270 	 0.5060 	 1.3449 
	 0.7641 	 1.2464 	 0.0640 	 10.6853 	 5.2062 	 7.2944 
	 3.3510 	 0.3247 	 0.9052 	 2.7018 	 0.8720 	 7.6361 
	 0.4272 	 1.2069 	 2.6473 	 0.3342 	 0.2071 	 0.2137 
	 0.1771 	 0.3949 	 0.8572 	 3.5965 	 12.1398 	 7.6460 
	 7.9619 	 6.9849 	 2.3466 	 1.4532 	 1.1554 	 0.3290 
	 0.1464 	 7.4655 	 0.7375 	 1.2470 	 1.7005 	 0.2681 
	 0.2136 	 1.6878 	 1.0411 	 3.9729 	 2.1476 	 1.1078 
	 0.9210 	 3.2203 	 11.6467 	 65.5168 	 6.5486 	 15.2646 
	 5.7883 	 23.1707 	 6.7289 	 29.2854 	 9.1002 	 0.0899 
	 1.7230 	 21.6178 	 0.9562 	 0.4651 	 10.6766 	 5.1780 
	 7.3326 	 1.5015 	 0.3745 	 0.2636 	 1.1010 	 3.6058 
	 4.9214 	 12.0113 	 2.9917 	 1.1040 	 0.9320 	 8.9275 
	 5.6228 	 1.6730 	 1.6713 	 0.9931 	 0.0731 	 0.0609 
	 0.5726 	 0.0418 	 1.2878 	 3.1940 	 11.8752 	 6.5451 
	 39.4249 	 1.9612 	 2.9064 	 4.5849 	 7.6403 	 0.2658 
	 0.1732 	 0.1579 	 0.9490 	 0.4442 	 0.4321 	 1.5956 
	 0.3919 	 1.0295 	 0.8746 	 1.9464 	 3.7880 	 4.2608 
	 0.7070 	 0.4154 	 3.7321 	 4.6989 	 1.2474 	 3.0538 
	 7.1131 	 8.8726 	 23.2342 	 2.7858 	 7.9042 	 2.3517 
	 0.8181 	 9.0454 	 1.2684 	 1.4670 	 0.3516 	 0.8448 
	 1.6213 	 0.4710 	 2.3492 	 0.6862 	 0.1857 	 1.4859 
	 7.9514 	 21.2665 	 12.1156 	 2.1348 	 0.5704 	 3.0483 
	 14.6916 	 3.6308 	 5.2518 	 4.5522 	 0.5258 	 0.1750 
	 0.0332 	 0.2160 	 0.1738 	 3.5506 	 2.6638 	 11.7298 
	 28.0397 	 54.3481 	 0.8477 	 7.2712 	 1.3856 	 1.3638 
	 0.0548 	 0.0274 	 0.0483 	 0.1176 	 0.3371 	 0.7959 
	 0.4392 	 0.5635 	 0.5841 	 0.7690 	 0.3454 	 5.5739 
	 4.1473 	 1.4153 	 0.5291 	 3.9892 	 7.0232 	 3.7754 
	 1.0015 	 5.6512 	 5.3373 	 6.1035 	 0.2933 	 4.1689 
	 1.0467 	 2.9573 	 1.8151 	 0.1558 	 0.8703 	 2.9804 
	 1.4315 	 0.0745 	 0.4128 	 1.7473 	 1.7053 	 0.2662 
	 2.7329 	 76.5582 	 8.7376 	 10.9719 	 13.9162 	 35.0864 
	 11.5605 	 2.9652 	 7.7771 	 4.3643 	 4.3293 	 0.2775 
	 0.0338 	 0.0267 	 0.1582 	 0.8233 	 0.6981 	 4.0065 
	 5.1689 	 3.7784 	 16.5944 	 6.8734 	 4.2172 	 4.6660 
	 1.1344 	 0.2509 	 0.0790 	 0.0629 	 0.0917 	 0.2544 
	 0.8893 	 0.2428 	 0.2021 	 0.5567 	 0.3728 	 0.3246 
	 0.5523 	 1.3151 	 1.0927 	 0.7284 	 6.1362 	 68.5600 
	 15.0377 	 4.9837 	 2.2213 	 2.2779 	 11.0101 	 2.6029 
	 3.5971 	 2.2065 	 1.0637 	 1.4787 	 2.5771 	 4.1707 
	 2.6023 	 0.1466 	 0.2260 	 1.4746 	 0.5591 	 2.2145 
	 2.3350 	 1.5810 	 303.4080 	 73.9385 	 32.9893 	 30.6470 
	 11.6702 	 1.9667 	 41.9687 	 4.1951 	 16.1054 	 11.1117 
	 0.2105 	 0.1772 	 0.0100 	 0.1414 	 0.8713 	 1.6088 
	 5.5568 	 0.6749 	 13.9008 	 2.6250 	 6.7117 	 7.7999 
	 10.8135 	 0.7360 	 0.1419 	 0.0327 	 0.0337 	 0.0539 
	 0.0965 	 0.3214 	 1.1709 	 0.0955 	 2.2251 	 0.4773 
	 0.0860 	 0.6192 	 0.2711 	 0.6832 	 0.8604 	 1.3832 
	 29.7697 	 10.7161 	 13.6418 	 1.4852 	 3.7671 	 3.3720 
	 5.7375 	 29.0527 	 4.5028 	 9.7539 	 5.0482 	 16.7853 
	 9.1092 	 3.1454 	 2.4942 	 0.2466 	 0.4916 	 0.9627 
	 3.0464 	 1.0112 	 3.2635 	 20.5199 	 40.0526 	 14.8724 
	 9.3760 	 14.9150 	 12.5214 	 35.5492 	 2.5361 	 47.0988 
	 12.2163 	 1.3423 	 0.0753 	 0.0032 	 0.0596 	 0.0724 
	 0.4551 	 2.0043 	 0.3272 	 3.1847 	 15.1779 	 3.4491 
	 1.9596 	 4.6662 	 1.0654 	 0.1300 	 0.0250 	 0.1505 
	 0.4688 	 0.1749 	 0.5540 	 0.4493 	 1.1349 	 0.5383 
	 0.8263 	 0.1776 	 0.2614 	 0.0560 	 0.3646 	 0.1719 
	 2.0282 	 178.9558 	 26.8412 	 21.8294 	 3.7614 	 5.6508 
	 4.4437 	 3.1252 	 19.6000 	 6.9657 	 18.1616 	 9.6722 
	 21.3862 	 66.0035 	 19.4870 	 4.4979 	 0.6940 	 0.0611 
	 0.3445 	 2.2884 	 0.8440 	 18.4774 	 13.2375 	 2.6213 
	 1.4736 	 5.3493 	 19.9823 	 28.5710 	 6.3108 	 7.8068 
	 20.8557 	 26.9118 	 1.2216 	 0.2354 	 0.0152 	 0.0181 
	 0.0854 	 1.4902 	 0.2656 	 0.3931 	 0.5271 	 18.1243 
	 0.9136 	 4.0706 	 1.0345 	 0.2250 	 0.0815 	 0.0374 
	 0.0895 	 0.4551 	 0.0406 	 0.3903 	 0.2591 	 1.4556 
	 0.3235 	 0.8053 	 0.0986 	 0.1185 	 0.0367 	 0.1683 
	 0.7460 	 1.0206 	 7.7760 	 7.9501 	 7.9719 	 6.9112 
	 1.2236 	 16.8902 	 2.7479 	 2.2038 	 1.6751 	 33.1665 
	 43.3331 	 144.3600 	 26.3814 	 7.6272 	 3.7507 	 0.9800 
	 0.3497 	 0.9149 	 2.6946 	 38.8117 	 38.1200 	 46.6965 
	 11.2270 	 3.3721 	 7.6158 	 12.3526 	 21.2286 	 1.6339 
	 2.7094 	 11.7329 	 12.5844 	 0.1265 	 0.0994 	 0.1192 
	 0.0546 	 0.3386 	 0.6718 	 2.2247 	 2.4209 	 0.5642 
	 20.2194 	 1.0561 	 1.3915 	 0.9365 	 0.6526 	 0.2014 
	 0.1350 	 0.0351 	 0.0626 	 0.0732 	 0.2594 	 1.0632 
	 1.0826 	 0.7394 	 0.5891 	 0.6290 	 0.5895 	 0.2484 
	 0.1754 	 7.9535 	 6.4246 	 16.7237 	 7.6849 	 14.4146 
	 1.1751 	 0.8193 	 1.8073 	 5.1046 	 6.9718 	 7.8804 
	 4.7713 	 17.7868 	 11.1409 	 126.0338 	 8.6754 	 3.0202 
	 7.5540 	 1.2719 	 1.0221 	 20.9224 	 13.2951 	 42.2486 
	 48.9390 	 20.2368 	 34.5528 	 24.3857 	 51.5347 	 39.9703 
	 9.1829 	 2.7412 	 4.5912 	 14.4463 	 0.0710 	 0.0642 
	 1.6278 	 0.0547 	 0.1804 	 0.3153 	 2.5828 	 1.5537 
	 2.5392 	 7.9949 	 2.8838 	 0.5123 	 0.4430 	 0.5083 
	 0.1643 	 0.5851 	 0.0708 	 0.0351 	 0.1845 	 1.5756 
	 0.0752 	 1.1485 	 1.7624 	 0.4373 	 0.0303 	 0.4156 
	 0.6068 	 1.0841 	 7.2183 	 3.8409 	 1.7031 	 7.2176 
	 6.4618 	 0.6227 	 7.5761 	 4.4370 	 0.7977 	 14.9128 
	 3.7015 	 1.2197 	 28.8471 	 1.2783 	 20.5191 	 26.9588 
	 6.3018 	 11.4458 	 0.9427 	 16.7547 	 41.8403 	 41.8978 
	 62.5977 	 9.6173 	 7.4217 	 8.4575 	 3.8075 	 300.7700 
	 13.9895 	 8.2847 	 0.7551 	 0.7750 	 2.2350 	 0.0944 
	 0.3784 	 0.2165 	 0.0410 	 0.2380 	 0.5073 	 0.6746 
	 1.8128 	 2.5702 	 3.4459 	 0.4113 	 0.7243 	 0.1457 
	 0.4348 	 0.7728 	 0.1506 	 0.2245 	 0.6097 	 0.4681 
	 0.5364 	 0.0896 	 0.7482 	 5.3595 	 0.5402 	 0.1354 
	 1.3166 	 1.1471 	 0.4273 	 2.0089 	 3.9120 	 2.2891 
	 5.3414 	 2.6472 	 1.2815 	 0.4565 	 3.0816 	 1.5343 
	 0.4962 	 0.8558 	 1.8847 	 10.0650 	 2.4166 	 14.4027 
	 11.5052 	 14.1774 	 25.2967 	 14.8395 	 23.7464 	 7.1159 
	 37.9262 	 90.7269 	 14.6519 	 3.6827 	 1.8809 	 6.7632 
	 311.0867 	 86.0107 	 10.4058 	 2.2956 	 0.7363 	 0.6138 
	 0.1617 	 0.0766 	 0.0390 	 0.0298 	 0.1643 	 0.2839 
	 1.9854 	 1.2634 	 4.4584 	 6.1693 	 1.5205 	 0.2652 
	 1.0752 	 0.2942 	 0.7308 	 0.2276 	 0.8879 	 1.7358 
	 0.5622 	 0.3426 	 0.9629 	 1.1268 	 6.7589 	 2.5104 
	 0.5317 	 0.6004 	 0.3078 	 2.1518 	 6.4429 	 3.9426 
	 1.2666 	 2.4073 	 1.7281 	 2.8893 	 0.2068 	 0.8334 
	 0.5389 	 1.5717 	 0.6723 	 3.4524 	 3.8146 	 47.9223 
	 173.6127 	 8.5803 	 23.1414 	 185.3825 	 12.5509 	 0.8398 
	 8.6527 	 29.5412 	 7.0948 	 7.7003 	 10.9290 	 27.1973 
	 12.3758 	 71.9377 	 13.9352 	 6.0511 	 3.5465 	 1.5746 
	 1.0522 	 0.0633 	 0.0578 	 0.0410 	 0.1036 	 1.0061 
	 0.6701 	 4.6481 	 7.0644 	 1.8765 	 4.2040 	 0.3628 
	 0.5394 	 0.6743 	 0.2324 	 0.2033 	 1.9738 	 5.0710 
	 10.7991 	 0.7196 	 0.9504 	 0.5643 	 0.4055 	 1.2781 
	 0.3742 	 0.1264 	 2.5696 	 0.1713 	 2.6921 	 0.8919 
	 7.6423 	 1.8419 	 2.2035 	 3.9025 	 3.3883 	 0.6069 
	 6.3956 	 0.2640 	 1.7652 	 1.3489 	 2.4357 	 4.7792 
	 12.8363 	 31.5224 	 9.6895 	 3.5489 	 28.0900 	 15.2405 
	 1.3000 	 26.7178 	 8.6346 	 43.0279 	 11.5587 	 1.2657 
	 28.5620 	 25.7874 	 37.0113 	 21.0697 	 21.2761 	 1.5248 
	 0.4257 	 1.8245 	 0.1055 	 0.0380 	 0.1829 	 0.2979 
	 1.3357 	 1.6164 	 1.9778 	 6.8613 	 3.9479 	 3.0328 
	 1.0513 	 0.6290 	 0.1937 	 1.5434 	 1.8881 	 3.5735 
	 6.5090 	 4.4214 	 0.5003 	 0.1886 	 0.8575 	 0.4250 
	 0.4748 	 6.6057 	 0.4882 	 0.6093 	 2.7260 	 2.6065 
	 3.2211 	 17.6454 	 3.0626 	 2.2635 	 0.5424 	 2.1803 
	 0.2802 	 1.4156 	 0.1538 	 0.2556 	 0.6831 	 2.4304 
	 2.2224 	 11.5141 	 26.0125 	 12.6750 	 43.5269 	 5.7282 
	 16.0865 	 0.8269 	 5.0935 	 82.6555 	 5.4284 	 16.7251 
	 3.0556 	 21.9881 	 82.6506 	 49.6019 	 63.7385 	 4.9181 
	 1.4178 	 1.6620 	 0.2203 	 0.1382 	 0.1322 	 0.4556 
	 0.5769 	 1.1904 	 1.9951 	 1.2796 	 20.5936 	 3.3058 
	 1.0875 	 8.0434 	 2.6698 	 1.0548 	 1.1367 	 0.2986 
	 4.4476 	 1.0073 	 5.8897 	 1.3300 	 0.3110 	 2.5487 
	 1.2005 	 3.1344 	 2.3978 	 0.3000 	 0.2478 	 3.7831 
	 8.0292 	 2.9909 	 1.2544 	 1.0547 	 1.0876 	 0.8464 
	 0.4791 	 0.5384 	 2.5108 	 0.5163 	 0.3174 	 0.8122 
	 2.1548 	 1.7117 	 5.7027 	 11.7339 	 16.2251 	 26.9303 
	 3.3618 	 1.3055 	 2.3407 	 3.8109 	 4.1080 	 7.0481 
	 2.1622 	 2.7277 	 34.3074 	 137.6547 	 28.6489 	 84.5438 
	 8.7837 	 6.2474 	 30.8765 	 0.2539 	 0.0952 	 0.1465 
	 0.2068 	 2.6921 	 1.7654 	 1.9372 	 7.5543 	 6.4693 
	 6.5636 	 0.8332 	 18.9348 	 5.4998 	 0.6663 	 2.1343 
	 0.7174 	 1.5082 	 2.7398 	 4.9990 	 0.5893 	 0.3534 
	 3.4570 	 2.3218 	 1.2061 	 12.5562 	 0.0172 	 1.8803 
	 89.1192 	 6.0247 	 1.4576 	 1.7686 	 2.2460 	 2.2243 
	 0.4113 	 0.6120 	 0.2180 	 0.8661 	 4.2946 	 1.1853 
	 0.5604 	 47.6654 	 5.1209 	 3.1793 	 10.7882 	 35.8059 
	 9.4045 	 12.7425 	 3.1901 	 1.3510 	 4.3866 	 26.4292 
	 2.0475 	 1.5008 	 2.3733 	 40.5025 	 49.1480 	 12.8211 
	 22.7294 	 49.3695 	 1.4930 	 3.1355 	 1.3478 	 0.2565 
	 0.6879 	 1.1991 	 2.0610 	 4.0499 	 1.9914 	 12.7918 
	 3.7625 	 1.5479 	 1.5785 	 16.4583 	 4.0879 	 1.0286 
	 0.5532 	 0.3279 	 1.2745 	 14.7703 	 6.0285 	 1.7951 
	 0.5144 	 1.3210 	 2.4220 	 0.5647 	 4.9937 	 0.8046 
	 0.4965 	 10.5510 	 1.3272 	 0.1390 	 3.4684 	 1.0617 
	 0.9991 	 0.2204 	 0.5464 	 0.9773 	 1.3493 	 0.3733 
	 0.8706 	 2.3814 	 4.4933 	 3.3557 	 2.8006 	 11.2159 
	 46.2165 	 3.6016 	 6.1397 	 5.5898 	 0.7859 	 11.2740 
	 8.9797 	 1.7206 	 0.5633 	 0.7930 	 8.9993 	 5.5163 
	 11.7925 	 62.3503 	 37.5027 	 4.9455 	 1.2081 	 0.8965 
	 1.0616 	 1.0867 	 1.7382 	 3.2930 	 2.7974 	 8.0528 
	 42.4079 	 4.7024 	 2.6965 	 3.6905 	 5.0787 	 4.9103 
	 1.3082 	 0.1481 	 0.1141 	 1.1426 	 1.4694 	 1.0404 
	 1.6048 	 2.5291 	 2.9052 	 0.3848 	 10.5049 	 1.8877 
	 1.6163 	 4.0584 	 0.8342 	 0.6691 	 0.1267 	 0.4570 
	 0.3258 	 0.1128 	 0.1926 	 0.3501 	 1.4972 	 0.6420 
	 0.5336 	 0.9991 	 4.4280 	 4.8886 	 14.3965 	 0.6748 
	 7.0180 	 5.3642 	 7.7632 	 5.3837 	 0.7979 	 0.2986 
	 7.6977 	 23.9188 	 3.3258 	 0.5236 	 0.5525 	 32.0400 
	 29.1052 	 49.7964 	 4.4550 	 32.6108 	 12.1244 	 1.8877 
	 1.7614 	 1.2299 	 2.3771 	 2.2030 	 4.3425 	 12.3221 
	 14.0570 	 75.3045 	 12.1713 	 12.6076 	 8.0916 	 5.8141 
	 4.7875 	 1.0531 	 2.2226 	 0.7928 	 0.9723 	 0.7670 
	 2.8486 	 4.5456 	 3.6361 	 6.8368 	 4.5508 	 15.4116 
	 16.1909 	 2.4833 	 1.4258 	 2.4054 	 0.1712 	 0.0291 
	 0.5843 	 0.6069 	 0.2110 	 0.4951 	 0.8484 	 1.1303 
	 0.2165 	 0.8900 	 1.0779 	 3.8907 	 7.9995 	 9.8168 
	 1.9201 	 3.7690 	 4.4574 	 2.3611 	 1.8914 	 0.5427 
	 0.4267 	 5.4726 	 6.5822 	 2.2846 	 1.7272 	 1.1736 
	 6.6287 	 7.4311 	 31.6673 	 6.0375 	 1.6257 	 9.5242 
	 2.2323 	 2.1911 	 4.3383 	 2.6210 	 12.0934 	 12.7748 
	 2.0246 	 5.0590 	 44.3329 	 64.2693 	 12.2147 	 12.8699 
	 10.4323 	 34.5128 	 2.3484 	 2.7069 	 0.5235 	 0.6978 
	 1.1903 	 1.3460 	 13.5438 	 0.4629 	 2.5127 	 29.5959 
	 5.8648 	 58.0273 	 2.2541 	 0.5223 	 0.7959 	 0.0223 
	 0.0254 	 0.8611 	 0.5827 	 0.7416 	 0.5357 	 4.5264 
	 7.8050 	 2.1112 	 0.1643 	 0.9350 	 3.8964 	 7.6338 
	 25.0620 	 6.3786 	 38.8549 	 29.1912 	 5.3024 	 0.6171 
